True_Quadrant,Pattern,F_T,F_S,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
Q4,PureTrend_Exponential,0.9988248405495067,0.02509672110616712,None,24,,,300,,,0.0,0.0,0.6028375337788482,,,
Q1,Trend+MultiSeason,0.9999982408869396,0.47043122022371686,24,24,24.0,48.0,300,0.29518694203388846,-2.7625391790201395,12.189490609441581,3.9066487348046053,1.1544567921193,,,
Q2,Pure_MultiSeason,0.6573623782269986,0.9093791903018581,24,25,24.0,48.0,300,0.0,0.0,21.120034673266268,10.827894127630332,1.9280891611604978,,,
Q3,Stationary_WN,0.17433718102622964,0.07372376150550841,None,2,,,300,0.0,0.0,0.0,0.0,8.389875202261596,,,
Q4,PureTrend_Break,0.9998999435532586,0.9996007049896587,None,150,,,300,,,0.0,0.0,1.4448121310069233,,150.0,
Q1,Trend+MultiSeason,0.9999982410894314,0.47461787319323323,24,24,24.0,48.0,300,-0.32093969871545003,-4.465691153938337,10.616544445284058,4.490311021411816,1.448733748082625,,,
Q2,Pure_MultiSeason,0.5472852652202366,0.9751844982005541,24,25,24.0,48.0,300,0.0,0.0,26.059120219977572,5.693808083236592,1.2672232449959218,,,
Q3,Stationary_AR,0.019899687226742402,0.2715697281530185,None,60,,,300,0.0,0.0,0.0,0.0,5.0,0.500947084645665,,
Q4,PureTrend_RandomWalk,0.9905157145413652,0.002224114490906759,None,24,,,300,,,0.0,0.0,1.2882321685683624,,,0.4531612017191947
Q1,Trend+MultiSeason,0.999998238116865,0.5093221623824096,12,24,12.0,24.0,300,0.10207046377854871,-1.4254404989754652,23.050237489205287,3.8466260786362363,1.14649409587523,,,
Q2,Pure_MultiSeason,0.7460607005784398,0.9746609069220641,12,12,12.0,24.0,300,0.0,0.0,16.817097515009742,5.355248760780909,0.6146551741945016,,,
Q3,Stationary_WN,0.061357952758954726,0.07913249051228466,None,2,,,300,0.0,0.0,0.0,0.0,5.279170055208051,,,
Q4,PureTrend_Break,0.9998258433113835,0.999305447800913,None,150,,,300,,,0.0,0.0,1.051105625214333,,150.0,
Q1,Trend+MultiSeason,0.999998238919996,0.5017368653166885,12,24,12.0,24.0,300,-0.3199159431751235,1.1482689689490588,15.311334491949037,4.7594524083860525,1.1101928957362523,,,
Q2,Pure_MultiSeason,0.7538843396594168,0.9822217702159649,12,12,12.0,24.0,300,0.0,0.0,24.91184952885962,6.632927667940025,0.5831127872032851,,,
Q3,Stationary_WN,0.1538240185997064,0.16112767890210689,None,3,,,300,0.0,0.0,0.0,0.0,14.114730521361789,,,
Q4,PureTrend_RandomWalk,0.9820402421696244,0.9337573180804252,None,150,,,300,,,0.0,0.0,1.147388224003675,,,0.1182678711551653
Q1,Trend+MultiSeason,0.9999982417877485,0.4876211393915477,12,24,12.0,24.0,300,-0.17357127957359686,-1.8139493591303073,13.240050276774689,5.229814880032107,0.5636567931478135,,,
Q2,Pure_MultiSeason,0.7441494293574662,0.8732852703654082,12,12,12.0,24.0,300,0.0,0.0,15.776486578863569,11.812623960423924,1.3696652593187981,,,
Q3,Stationary_WN,0.10818084883734957,0.2834760013042237,None,8,,,300,0.0,0.0,0.0,0.0,10.049081386933285,,,
Q4,PureTrend_Exponential,0.9982561863502641,0.1837096174590369,None,24,,,300,,,0.0,0.0,1.1443943418686056,,,
Q1,Trend+MultiSeason,0.9999982275188041,0.510555563469733,24,24,24.0,48.0,300,-0.26054032231929314,1.5473015396043388,13.032355541564748,5.484206845529863,0.5832833433194804,,,
Q2,Pure_MultiSeason,0.6816020591077601,0.9521130515321893,24,25,24.0,48.0,300,0.0,0.0,28.669107415958344,11.189199192396083,0.6355933605992039,,,
Q3,Stationary_WN,0.11797286041877475,0.1604078853254729,None,5,,,300,0.0,0.0,0.0,0.0,12.970107718983384,,,
Q4,PureTrend_RandomWalk,0.992099946452303,0.2652744759514326,None,24,,,300,,,0.0,0.0,0.6261440237765539,,,-0.38223301900952467
Q1,Trend+MultiSeason,0.9999981976780711,0.4689342350137058,48,24,48.0,96.0,300,0.3232427612985559,1.6816326253574616,18.754179163981753,5.582514964725629,0.8384414724188151,,,
Q2,Pure_MultiSeason,0.6522782264891279,0.9578228609899724,48,50,48.0,96.0,300,0.0,0.0,27.60750128649841,9.536395546650157,1.2406383529556373,,,
Q3,Stationary_WN,0.10315945012564842,0.16621002336905388,None,5,,,300,0.0,0.0,0.0,0.0,14.335264939368228,,,
Q4,PureTrend_RandomWalk,0.9933281479941963,0.3863891939927194,None,24,,,300,,,0.0,0.0,1.4344734117926317,,,-0.4250126973202246
Q1,Trend+MultiSeason,0.999998120393253,0.4621734213900851,36,24,36.0,72.0,300,0.3506534093441215,1.892315145133698,15.446881611066324,2.805235441541841,0.553662794917999,,,
Q2,Pure_MultiSeason,0.007525792056758185,0.9710470020367274,36,75,36.0,72.0,300,0.0,0.0,14.625236956002567,11.095482788828896,1.998141254140489,,,
Q3,Stationary_WN,0.20607741160602122,0.20311640258142116,None,4,,,300,0.0,0.0,0.0,0.0,13.62583232791576,,,
Q4,PureTrend_Break,0.9999750196667022,0.9999004417725375,None,150,,,300,,,0.0,0.0,0.6975889216558382,,150.0,
Q1,Trend+MultiSeason,0.9999982406230095,0.46705490139543604,24,24,24.0,48.0,300,0.31938684398488615,-2.9444141553617587,17.442218077984585,3.6890010121041876,1.1573474564031692,,,
Q2,Pure_MultiSeason,0.6795600306070353,0.9522217077533033,24,25,24.0,48.0,300,0.0,0.0,16.591046877717694,6.464165865840081,0.530545183374361,,,
Q3,Stationary_AR,0.21149908766482006,0.4153909305253063,None,43,,,300,0.0,0.0,0.0,0.0,5.0,0.5293342036456249,,
Q4,PureTrend_Exponential,0.9756177646406011,0.2719027985258704,None,24,,,300,,,0.0,0.0,1.0517007213914211,,,
Q1,Trend+MultiSeason,0.9999982435397617,0.49075515550902216,12,24,12.0,24.0,300,-0.2958988262468453,-1.7650535302939458,15.666286530469947,2.634476785965246,0.5400940880192624,,,
Q2,Pure_MultiSeason,0.5851721816513726,0.9434134116152922,12,12,12.0,24.0,300,0.0,0.0,13.11151948354137,4.219128210873706,1.915123619839262,,,
Q3,Stationary_WN,0.24670364445468052,0.162484148110011,None,3,,,300,0.0,0.0,0.0,0.0,8.363396502505172,,,
Q4,PureTrend_Break,0.9999620258546655,0.9998482241039597,None,150,,,300,,,0.0,0.0,0.694913774354177,,150.0,
Q1,Trend+MultiSeason,0.9999982373195164,0.4659866866748865,24,24,24.0,48.0,300,0.3015916561610168,-1.9667982392281478,12.656169386519586,3.60944625725715,1.3352361853810846,,,
Q2,Pure_MultiSeason,0.7049261888286422,0.9084293987096566,24,23,24.0,48.0,300,0.0,0.0,14.643364806145831,7.929166697900581,1.5327111876227417,,,
Q3,Stationary_AR,0.20727379686462177,0.2825796031711586,None,18,,,300,0.0,0.0,0.0,0.0,5.0,0.4452708162303186,,
Q4,PureTrend_RandomWalk,0.9941942447840854,0.2840517428674686,None,24,,,300,,,0.0,0.0,1.437518872039495,,,0.49947541364585457
Q1,Trend+MultiSeason,0.9999982410418675,0.4739465015339903,24,24,24.0,48.0,300,0.3987484791391912,-4.1491002483784225,11.726863192796984,2.2057495676726164,0.6333027855432208,,,
Q2,Pure_MultiSeason,0.6292170537868662,0.9264943305460808,24,25,24.0,48.0,300,0.0,0.0,17.049478731903456,7.302653908301558,1.7799164414659108,,,
Q3,Stationary_AR,0.015292353469026465,0.08091475859423625,None,150,,,300,0.0,0.0,0.0,0.0,5.0,0.6405722231945805,,
Q4,PureTrend_RandomWalk,0.15985475500683544,0.6511106609129321,None,150,,,300,,,0.0,0.0,0.9554404214284755,,,-0.1024903316847953
Q1,Trend+MultiSeason,0.9999982404083958,0.4831092917126546,12,24,12.0,24.0,300,-0.12777267840869,3.8852799238963405,11.673347111449111,3.2188764561204244,1.4320976664466172,,,
Q2,Pure_MultiSeason,0.729003352810331,0.9246307235328886,12,12,12.0,24.0,300,0.0,0.0,15.922186818942247,8.370115576902926,1.4218055937059586,,,
Q3,Stationary_AR,0.08087948004133538,0.38621849349600945,None,27,,,300,0.0,0.0,0.0,0.0,5.0,0.4307635765258455,,
Q4,PureTrend_RandomWalk,0.9945785173868276,0.2173817367856904,None,24,,,300,,,0.0,0.0,1.4079211986018587,,,0.22063210619656162
Q1,Trend+MultiSeason,0.9999982730377496,0.490500534972807,36,24,36.0,72.0,300,-0.19911812895147313,-3.2160349004370365,24.206101507734637,7.387465608140074,0.7065163664801203,,,
Q2,Pure_MultiSeason,0.6103600068513584,0.9208339585947052,36,38,36.0,72.0,300,0.0,0.0,25.123811029619823,11.23122983272243,1.2686121295164283,,,
Q3,Stationary_AR,0.06721948847323012,0.33655474576660827,None,60,,,300,0.0,0.0,0.0,0.0,5.0,0.6620942087519077,,
Q4,PureTrend_Exponential,0.9976043420002932,0.2666295789683071,None,24,,,300,,,0.0,0.0,0.6547432818772837,,,
Q1,Trend+MultiSeason,0.9999982424001737,0.5025480145094319,12,24,12.0,24.0,300,-0.20469978638407593,-1.566864396432735,21.260396537626367,6.82132235657119,1.0339248754003298,,,
Q2,Pure_MultiSeason,0.7107399727587491,0.9585832872347354,12,12,12.0,24.0,300,0.0,0.0,15.553506240455379,5.712677602470215,1.317258697634809,,,
Q3,Stationary_AR,0.05956756052958245,0.3491311678251452,None,27,,,300,0.0,0.0,0.0,0.0,5.0,0.40293304447021816,,
Q4,PureTrend_Exponential,0.9845861990156639,0.22644472773420843,None,24,,,300,,,0.0,0.0,1.0755763969739722,,,
Q1,Trend+MultiSeason,0.9999982375503582,0.4905804132702414,24,24,24.0,48.0,300,0.25898944782431216,4.271826489795033,13.01877856557723,7.7752146040274,1.3602768395445346,,,
Q2,Pure_MultiSeason,0.5990421301330445,0.9551650555069223,24,25,24.0,48.0,300,0.0,0.0,25.590991573408814,8.169851043081783,1.7348813150351456,,,
Q3,Stationary_WN,0.08405454483802366,0.2034845316813615,None,8,,,300,0.0,0.0,0.0,0.0,8.511110142293582,,,
Q4,PureTrend_Break,0.9998418693787066,0.9993679216431721,None,150,,,300,,,0.0,0.0,1.1960737042089313,,150.0,
Q1,Trend+MultiSeason,0.9999982408729282,0.4876194414996875,12,24,12.0,24.0,300,-0.1045197898715964,-2.7245962770436924,19.156723529386653,7.37208369655783,1.4932136572505836,,,
Q2,Pure_MultiSeason,0.7429506223815519,0.9839078033397193,12,12,12.0,24.0,300,0.0,0.0,23.477299508488862,5.923984126991384,0.7718255171423125,,,
Q3,Stationary_WN,0.2331866750383248,0.3101128450089742,None,4,,,300,0.0,0.0,0.0,0.0,14.721907554516903,,,
Q4,PureTrend_RandomWalk,0.9789925723016226,0.20875266054396768,None,24,,,300,,,0.0,0.0,1.2083340854680849,,,0.2301269317050268
Q1,Trend+MultiSeason,0.9999981771257126,0.4662170115209576,48,24,48.0,96.0,300,0.3982917428557716,1.5329450725192728,21.608708345320906,3.8762192041473433,1.2763842312919236,,,
Q2,Pure_MultiSeason,0.2735111129348745,0.9686140548314492,48,50,48.0,96.0,300,0.0,0.0,25.011013004655474,4.271253663335231,1.9173715587838425,,,
Q3,Stationary_WN,0.04572666876116016,0.1710205220297274,None,12,,,300,0.0,0.0,0.0,0.0,8.974786014182207,,,
Q4,PureTrend_Break,0.9999381467394147,0.9997520677513989,None,150,,,300,,,0.0,0.0,1.2304236425840822,,150.0,
Q1,Trend+MultiSeason,0.9999982407672142,0.49348010025280753,12,24,12.0,24.0,300,0.3555177675963973,1.6580910518771939,17.685003739841903,3.880134398442726,1.1679683561638252,,,
Q2,Pure_MultiSeason,0.7410612273345552,0.7857741236129586,12,12,12.0,24.0,300,0.0,0.0,10.022783758716985,10.306178300910462,1.5018491137988965,,,
Q3,Stationary_AR,0.06666682111785804,0.33615719128735533,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.602657404677271,,
Q4,PureTrend_RandomWalk,0.9955160116753657,0.15243187571456585,None,24,,,300,,,0.0,0.0,1.480701502314968,,,-0.40338303166455725
Q1,Trend+MultiSeason,0.9999982358003432,0.4834625142040532,48,24,48.0,96.0,300,0.19739276659906863,-2.0571643650537474,10.155687840756524,3.0888444155398447,0.9161225743446183,,,
Q2,Pure_MultiSeason,0.6401514434500983,0.9119309664798996,48,50,48.0,96.0,300,0.0,0.0,17.84702210486102,9.041514021417866,1.4057761151479324,,,
Q3,Stationary_WN,0.03270948573101584,0.17425303736772235,None,25,,,300,0.0,0.0,0.0,0.0,5.204229976290012,,,
Q4,PureTrend_RandomWalk,0.9791869929355655,0.6930866147058667,None,150,,,300,,,0.0,0.0,0.6980287908124366,,,0.42842301001755356
Q1,Trend+MultiSeason,0.9999982340913051,0.4838213951928635,48,24,48.0,96.0,300,-0.100722400401618,-2.2649944481824025,13.96940594180754,3.771143815382433,1.2508410402625874,,,
Q2,Pure_MultiSeason,0.24557447284562517,0.740723614291755,48,50,48.0,96.0,300,0.0,0.0,13.813739245122253,7.991326353487405,1.8016659167631301,,,
Q3,Stationary_WN,0.023757893794067453,0.24474491403945842,None,16,,,300,0.0,0.0,0.0,0.0,7.2955712202339935,,,
Q4,PureTrend_Exponential,0.9903704138566052,0.2419160811781309,None,24,,,300,,,0.0,0.0,0.7495690984129503,,,
Q1,Trend+MultiSeason,0.9999982411155625,0.48594545875360295,12,24,12.0,24.0,300,-0.28800167180635583,3.480326170781646,19.55456536928299,6.682375609410863,0.6501019035629094,,,
Q2,Pure_MultiSeason,0.6956127680412371,0.9753226548811812,12,12,12.0,24.0,300,0.0,0.0,23.358204883350393,6.476580807667747,1.4822895092061412,,,
Q3,Stationary_WN,0.1331701491527405,0.17904553773608778,None,2,,,300,0.0,0.0,0.0,0.0,6.462270612760875,,,
Q4,PureTrend_RandomWalk,0.8013577461543048,0.0,None,24,,,300,,,0.0,0.0,0.9047304387225673,,,0.15408722085491375
Q1,Trend+MultiSeason,0.9999982401835874,0.4647955858795153,24,24,24.0,48.0,300,0.3978835330282192,-1.9672963635404979,14.400615958646329,2.1341234280470074,0.7238532255153337,,,
Q2,Pure_MultiSeason,0.5104672455836876,0.9582342708877426,24,25,24.0,48.0,300,0.0,0.0,19.526232019519654,5.058130442259462,1.8660175080839483,,,
Q3,Stationary_WN,0.11582676062596986,0.1736256701344907,None,5,,,300,0.0,0.0,0.0,0.0,10.699354049081702,,,
Q4,PureTrend_Break,0.9999833068288907,0.9999334775145844,None,150,,,300,,,0.0,0.0,0.747522049861929,,150.0,
Q1,Trend+MultiSeason,0.9999982421519605,0.47568122313018124,24,24,24.0,48.0,300,-0.258581577807828,-4.387301057282474,10.135681500694433,4.7879159724774185,0.7075588978578377,,,
Q2,Pure_MultiSeason,0.62309226203374,0.9022700917711819,24,25,24.0,48.0,300,0.0,0.0,12.869761992764392,6.706629791662496,1.4458516346570682,,,
Q3,Stationary_WN,0.2744184076119407,0.22868452799935135,None,3,,,300,0.0,0.0,0.0,0.0,14.068553553806439,,,
Q4,PureTrend_RandomWalk,0.9793657047898963,0.17968168620635994,None,24,,,300,,,0.0,0.0,0.7113623448484628,,,0.15169963334200928
Q1,Trend+MultiSeason,0.9999981795753005,0.4711532215473777,36,24,36.0,72.0,300,0.23067885352979597,3.8728991112258084,17.924071903211136,5.573312859040201,0.9689693256039398,,,
Q2,Pure_MultiSeason,0.6079975962921919,0.9444003511865988,36,38,36.0,72.0,300,0.0,0.0,17.050303237099833,6.374266600125565,0.9102696913851442,,,
Q3,Stationary_WN,0.10917599001431488,0.22604013094253195,None,7,,,300,0.0,0.0,0.0,0.0,6.7890372708553794,,,
Q4,PureTrend_RandomWalk,0.935305894263792,0.38648389586493836,None,24,,,300,,,0.0,0.0,0.6679453361525297,,,0.30709948123266473
Q1,Trend+MultiSeason,0.9999982415728863,0.48264042672661844,12,24,12.0,24.0,300,0.14737269016780363,3.7053152918064587,12.410520273610906,2.1827059751517552,0.6511337546742865,,,
Q2,Pure_MultiSeason,0.7273197152632298,0.9638523683169105,12,12,12.0,24.0,300,0.0,0.0,26.7941655149782,9.600615192498847,1.585528906536939,,,
Q3,Stationary_AR,0.06319174459896693,0.3852939829239773,None,60,,,300,0.0,0.0,0.0,0.0,5.0,0.48748804774518406,,
Q4,PureTrend_Exponential,0.9946564253489624,0.2444795251793852,None,24,,,300,,,0.0,0.0,1.1090541236881646,,,
Q1,Trend+MultiSeason,0.9999982343636468,0.4692693948649812,24,24,24.0,48.0,300,-0.2622474264023268,-0.9393453731050272,21.949011986832,7.235775098658559,1.0416937565877737,,,
Q2,Pure_MultiSeason,0.5399303318837095,0.9787330151480075,24,25,24.0,48.0,300,0.0,0.0,27.270197135258904,5.527998600121212,1.3208961049053523,,,
Q3,Stationary_WN,0.1296236047043523,0.1525050135088405,None,2,,,300,0.0,0.0,0.0,0.0,8.392928724436667,,,
Q4,PureTrend_Break,0.999915893914861,0.9996658557455256,None,150,,,300,,,0.0,0.0,1.4281723099816652,,150.0,
Q1,Trend+MultiSeason,0.9999982401246856,0.48328421559926704,48,24,48.0,96.0,300,0.12719909616853897,-4.0297925666527075,10.27267600649137,3.7270451158223175,1.1558822171907837,,,
Q2,Pure_MultiSeason,0.6418821619842874,0.9553859729774454,48,50,48.0,96.0,300,0.0,0.0,16.464142877611124,5.8627448892460725,0.8957819720960551,,,
Q3,Stationary_AR,0.332490189520802,0.40855133265923915,None,11,,,300,0.0,0.0,0.0,0.0,5.0,0.40755305911166645,,
Q4,PureTrend_Exponential,0.9993812485590738,0.2392618754863607,None,24,,,300,,,0.0,0.0,0.561578391603746,,,
Q1,Trend+MultiSeason,0.9999982411985798,0.46012101903212843,24,24,24.0,48.0,300,-0.17062914811518914,-1.673380652625224,24.223935298736354,7.6541442824933705,0.5448028875770281,,,
Q2,Pure_MultiSeason,0.5209576348929119,0.9580950511946621,24,25,24.0,48.0,300,0.0,0.0,24.82858750354167,6.972920615774244,1.5800003135522607,,,
Q3,Stationary_AR,0.0,0.5388085606100572,None,100,,,300,0.0,0.0,0.0,0.0,5.0,0.6979011116191756,,
Q4,PureTrend_Break,0.9999510220129486,0.9998049172741605,None,150,,,300,,,0.0,0.0,1.4423312040869103,,150.0,
Q1,Trend+MultiSeason,0.9999982655485309,0.4871496559623377,36,24,36.0,72.0,300,-0.18413475034192286,-3.0948282726642966,12.563029314559532,2.8353205433415747,0.644354094290029,,,
Q2,Pure_MultiSeason,0.4954701360291892,0.9053966051855163,36,38,36.0,72.0,300,0.0,0.0,13.04057462224391,5.3791328888657945,1.3171649914764507,,,
Q3,Stationary_AR,0.06362161137244049,0.2762583523383899,None,38,,,300,0.0,0.0,0.0,0.0,5.0,0.5716114680776434,,
Q4,PureTrend_Exponential,0.9986895584641314,0.15281003601420462,None,24,,,300,,,0.0,0.0,0.527294463108633,,,
Q1,Trend+MultiSeason,0.9999982408511752,0.4886545006733616,12,24,12.0,24.0,300,0.23963562831333993,1.4344443722155855,10.897709450896775,4.285374234890073,0.996370661281649,,,
Q2,Pure_MultiSeason,0.7518108078902378,0.9565728961347121,12,12,12.0,24.0,300,0.0,0.0,27.17461875723168,11.610900744126685,1.0044942724145949,,,
Q3,Stationary_AR,0.138227395340613,0.2496844826160627,None,25,,,300,0.0,0.0,0.0,0.0,5.0,0.5419812198011664,,
Q4,PureTrend_Exponential,0.9844881784370034,0.22403197005384134,None,24,,,300,,,0.0,0.0,1.1768916955211304,,,
Q1,Trend+MultiSeason,0.999998241749924,0.48282984000650964,12,24,12.0,24.0,300,-0.35737092002842563,-2.504233608690593,9.084567481319601,4.525017234060664,0.5801797956524448,,,
Q2,Pure_MultiSeason,0.6679633352377863,0.8624456034591963,12,12,12.0,24.0,300,0.0,0.0,10.267773725176358,6.970987061469361,1.851011392890571,,,
Q3,Stationary_WN,0.1166446679681249,0.2326829226539957,None,7,,,300,0.0,0.0,0.0,0.0,13.748541249776885,,,
Q4,PureTrend_RandomWalk,0.987609461248626,0.7339884228115037,None,100,,,300,,,0.0,0.0,1.4066483514496118,,,0.4304606126200963
Q1,Trend+MultiSeason,0.9999982275905541,0.535536411884994,24,24,24.0,48.0,300,0.3568261499546985,1.7247228704883244,23.988998261468353,7.282397354335877,0.892150315550721,,,
Q2,Pure_MultiSeason,0.7640645351444166,0.9294349295837718,24,23,24.0,48.0,300,0.0,0.0,19.307125542708818,10.661786055397823,0.7935815996416171,,,
Q3,Stationary_WN,0.13281743334859353,0.23889398393398342,None,3,,,300,0.0,0.0,0.0,0.0,11.751451251124386,,,
Q4,PureTrend_RandomWalk,0.9883473559874386,0.0,None,24,,,300,,,0.0,0.0,1.0311360885063197,,,0.456447395546561
Q1,Trend+MultiSeason,0.9999982689918829,0.48801327455473764,36,24,36.0,72.0,300,0.3201707199471363,-2.793077295855022,14.625689394742409,3.830735820397411,1.1911632028124504,,,
Q2,Pure_MultiSeason,0.5679951698224304,0.9351596004514315,36,38,36.0,72.0,300,0.0,0.0,11.153033345110657,4.161526618159221,1.1601809892469943,,,
Q3,Stationary_WN,0.11518722580363006,0.1722116081963352,None,4,,,300,0.0,0.0,0.0,0.0,8.899978059670836,,,
Q4,PureTrend_Break,0.9998897498033046,0.9995600682709644,None,150,,,300,,,0.0,0.0,1.193803432890299,,150.0,
Q1,Trend+MultiSeason,0.999998238143643,0.4925537882112697,24,24,24.0,48.0,300,0.26307149956864195,3.7961493463193547,13.58407810835046,5.532276589793229,1.1677420291706113,,,
Q2,Pure_MultiSeason,0.6800899452459885,0.9397151408455758,24,25,24.0,48.0,300,0.0,0.0,15.113881754072738,6.663647635628888,0.7076883019904437,,,
Q3,Stationary_WN,0.10518816957459298,0.3389566195693471,None,10,,,300,0.0,0.0,0.0,0.0,13.639498197521938,,,
Q4,PureTrend_Exponential,0.9651040017902035,0.15378817611446904,None,24,,,300,,,0.0,0.0,1.4870724892510925,,,
Q1,Trend+MultiSeason,0.9999982305499779,0.4844827222181409,48,24,48.0,96.0,300,0.305480532692061,-3.3228573543189324,19.584754939180076,7.636235837334167,0.7328052925598669,,,
Q2,Pure_MultiSeason,0.6779158743323332,0.9401415883802411,48,50,48.0,96.0,300,0.0,0.0,26.691683423195535,11.809624682025412,0.8052744153716391,,,
Q3,Stationary_WN,0.20673753107337522,0.08256053634434024,None,2,,,300,0.0,0.0,0.0,0.0,8.830680232917075,,,
Q4,PureTrend_Exponential,0.998855134316379,0.010921166624930478,None,24,,,300,,,0.0,0.0,0.5376816762632347,,,
Q1,Trend+MultiSeason,0.9999982138926294,0.48614404332038397,48,24,48.0,96.0,300,-0.1849363562035989,-1.7606904063460547,20.01795541580261,6.36568560777234,1.2736785745421446,,,
Q2,Pure_MultiSeason,0.5620490826301123,0.9823762143890578,48,50,48.0,96.0,300,0.0,0.0,26.003364260864565,5.170370873254133,0.851268430037819,,,
Q3,Stationary_AR,0.23560182982729916,0.3332833209285644,None,21,,,300,0.0,0.0,0.0,0.0,5.0,0.5949202037952734,,
Q4,PureTrend_Break,0.9997885906547024,0.9991678576071411,None,150,,,300,,,0.0,0.0,1.2527795867319158,,150.0,
Q1,Trend+MultiSeason,0.9999981950642475,0.473377427845169,36,24,36.0,72.0,300,0.2632293213152107,2.6492925591276104,9.73783692962746,3.8165911373912915,0.5225139641180063,,,
Q2,Pure_MultiSeason,0.46001742311230087,0.968700532932488,36,38,36.0,72.0,300,0.0,0.0,21.395943741135135,4.650777633610387,0.8188829413468132,,,
